plate_x,plate_z,description,pitch_name,release_speed,game_date,game_pk,home_team,away_team,pitcher_team,is_strike
-0.09,1.11,ball,Knuckle Curve,78.5,10/30/2024,775296,NYY,LAD,LAD,0
1.1,1.12,ball,4-Seam Fastball,97.2,10/30/2024,775296,NYY,LAD,LAD,0
0.76,1.51,ball,4-Seam Fastball,96.2,10/30/2024,775296,NYY,LAD,LAD,0
1.6,-0.76,ball,Knuckle Curve,78.9,10/30/2024,775296,NYY,LAD,LAD,0
-0.2,1.84,called_strike,Knuckle Curve,78.7,10/30/2024,775296,NYY,LAD,LAD,1
1.77,3.07,ball,4-Seam Fastball,96.7,10/30/2024,775296,NYY,LAD,LAD,0
0.61,1.9,called_strike,Sinker,94.9,10/30/2024,775296,NYY,LAD,LAD,1
1.51,0.61,ball,4-Seam Fastball,96.1,10/30/2024,775296,NYY,LAD,LAD,0
0.22,1.5,called_strike,Sinker,92.9,10/30/2024,775296,NYY,LAD,NYY,1
0.74,1.37,ball,Split-Finger,84.6,10/30/2024,775296,NYY,LAD,NYY,0
-0.91,2,called_strike,Cutter,89.9,10/30/2024,775296,NYY,LAD,NYY,1
0.48,3.64,ball,Cutter,91.5,10/30/2024,775296,NYY,LAD,NYY,0
1.64,3.38,ball,4-Seam Fastball,94.8,10/30/2024,775296,NYY,LAD,NYY,0
0.02,4.08,ball,Cutter,91.6,10/30/2024,775296,NYY,LAD,NYY,0
1.2,1.43,ball,Cutter,92,10/30/2024,775296,NYY,LAD,NYY,0
0.2,2.05,called_strike,4-Seam Fastball,95.1,10/30/2024,775296,NYY,LAD,NYY,1
-1.2,4.06,ball,4-Seam Fastball,97.6,10/30/2024,775296,NYY,LAD,LAD,0
0.72,2.23,called_strike,Sweeper,85.7,10/30/2024,775296,NYY,LAD,LAD,1
1.05,4.44,ball,Cutter,91.9,10/30/2024,775296,NYY,LAD,LAD,0
-0.76,3.62,called_strike,Sweeper,84.8,10/30/2024,775296,NYY,LAD,LAD,1
-1.56,2.7,ball,Sweeper,83.1,10/30/2024,775296,NYY,LAD,LAD,0
-1.13,2.03,ball,Sweeper,84.7,10/30/2024,775296,NYY,LAD,LAD,0
-0.14,3.9,ball,Sweeper,86.9,10/30/2024,775296,NYY,LAD,LAD,0
1.35,0.94,ball,Sweeper,87.3,10/30/2024,775296,NYY,LAD,LAD,0
0.66,2.06,called_strike,Sweeper,84.8,10/30/2024,775296,NYY,LAD,LAD,1
-0.12,4.38,ball,Sinker,96.3,10/30/2024,775296,NYY,LAD,LAD,0
-1.04,3.36,ball,Sweeper,85.8,10/30/2024,775296,NYY,LAD,LAD,0
-1.46,3.07,ball,Sweeper,85.2,10/30/2024,775296,NYY,LAD,LAD,0
-0.77,2.51,called_strike,Sinker,95.9,10/30/2024,775296,NYY,LAD,LAD,1
-0.89,2.03,ball,4-Seam Fastball,95.1,10/30/2024,775296,NYY,LAD,NYY,0
-0.97,3.73,ball,4-Seam Fastball,96.7,10/30/2024,775296,NYY,LAD,NYY,0
0.51,2,called_strike,4-Seam Fastball,95.8,10/30/2024,775296,NYY,LAD,NYY,1
-0.17,4.08,ball,4-Seam Fastball,95.8,10/30/2024,775296,NYY,LAD,NYY,0
-1.08,3.24,ball,Changeup,85.8,10/30/2024,775296,NYY,LAD,NYY,0
-0.67,3.52,ball,Changeup,85.7,10/30/2024,775296,NYY,LAD,NYY,0
1.25,1.53,ball,Changeup,87.4,10/30/2024,775296,NYY,LAD,NYY,0
0.32,3.97,ball,Changeup,87.5,10/30/2024,775296,NYY,LAD,NYY,0
0,3.15,called_strike,Changeup,86.7,10/30/2024,775296,NYY,LAD,NYY,1
0.09,2.91,called_strike,Cutter,91.1,10/30/2024,775296,NYY,LAD,LAD,1
0.91,3.19,ball,4-Seam Fastball,96.6,10/30/2024,775296,NYY,LAD,LAD,0
0.14,1.23,ball,Sweeper,84.8,10/30/2024,775296,NYY,LAD,LAD,0
1.11,2.73,ball,Sweeper,85.7,10/30/2024,775296,NYY,LAD,LAD,0
-0.87,2.72,called_strike,Sweeper,84.5,10/30/2024,775296,NYY,LAD,LAD,1
0.48,3.93,ball,4-Seam Fastball,96.5,10/30/2024,775296,NYY,LAD,LAD,0
-0.12,5.15,ball,Cutter,91.3,10/30/2024,775296,NYY,LAD,LAD,0
-0.41,2.6,called_strike,Sweeper,84.8,10/30/2024,775296,NYY,LAD,LAD,1
0.14,2.3,called_strike,Sweeper,83.7,10/30/2024,775296,NYY,LAD,LAD,1
-0.55,2.71,called_strike,Sweeper,84.9,10/30/2024,775296,NYY,LAD,NYY,1
-0.55,3.35,ball,Sweeper,84.8,10/30/2024,775296,NYY,LAD,NYY,0
-1.04,3.75,ball,Sweeper,85.2,10/30/2024,775296,NYY,LAD,NYY,0
-0.43,3.04,called_strike,Slider,87.6,10/30/2024,775296,NYY,LAD,NYY,1
-1.14,2.61,ball,Sinker,97.3,10/30/2024,775296,NYY,LAD,NYY,0
-1.82,2.62,ball,Sinker,97.2,10/30/2024,775296,NYY,LAD,NYY,0
-1.8,1.66,ball,Sinker,96.8,10/30/2024,775296,NYY,LAD,NYY,0
-1.08,1.93,ball,Sinker,96.2,10/30/2024,775296,NYY,LAD,NYY,0
-1.07,2.42,ball,Sinker,96,10/30/2024,775296,NYY,LAD,NYY,0
-1.23,2.15,ball,Sinker,94.1,10/30/2024,775296,NYY,LAD,NYY,0
-1.45,3.99,ball,Changeup,89.5,10/30/2024,775296,NYY,LAD,NYY,0
-0.25,3.8,ball,Cutter,93.3,10/30/2024,775296,NYY,LAD,NYY,0
0.31,0.45,ball,Changeup,89.4,10/30/2024,775296,NYY,LAD,NYY,0
0.71,2.23,called_strike,Knuckle Curve,83.6,10/30/2024,775296,NYY,LAD,NYY,1
-0.95,1.75,ball,Changeup,90.3,10/30/2024,775296,NYY,LAD,NYY,0
-0.13,2.01,called_strike,Sinker,95,10/30/2024,775296,NYY,LAD,NYY,1
-0.85,4.08,ball,4-Seam Fastball,96.7,10/30/2024,775296,NYY,LAD,LAD,0
-0.75,2.12,called_strike,Sweeper,84.4,10/30/2024,775296,NYY,LAD,LAD,1
-0.23,2.26,called_strike,Sinker,96.7,10/30/2024,775296,NYY,LAD,LAD,1
-1.04,1.17,ball,Sinker,93.4,10/30/2024,775296,NYY,LAD,LAD,0
-1.54,2.9,ball,Sinker,95.1,10/30/2024,775296,NYY,LAD,LAD,0
1.52,2.05,ball,Sinker,97.6,10/30/2024,775296,NYY,LAD,LAD,0
-0.92,4.78,ball,4-Seam Fastball,97.5,10/30/2024,775296,NYY,LAD,LAD,0
1.19,1.85,ball,Cutter,95.6,10/30/2024,775296,NYY,LAD,LAD,0
0.72,3.58,ball,Sinker,98.8,10/30/2024,775296,NYY,LAD,LAD,0
0.49,1.87,ball,Sinker,98,10/30/2024,775296,NYY,LAD,LAD,0
0.19,2.47,called_strike,Slider,88.7,10/30/2024,775296,NYY,LAD,LAD,1
-1.67,3.49,ball,Sinker,98,10/30/2024,775296,NYY,LAD,LAD,0
-0.61,3.81,ball,Sinker,99.6,10/30/2024,775296,NYY,LAD,LAD,0
0.7,0.79,ball,Slider,85,10/30/2024,775296,NYY,LAD,LAD,0
-0.07,4.06,ball,Slider,86.3,10/30/2024,775296,NYY,LAD,LAD,0
2.85,0.75,ball,Slider,91.6,10/30/2024,775296,NYY,LAD,LAD,0
0,0.86,ball,Knuckle Curve,84.6,10/30/2024,775296,NYY,LAD,NYY,0
0.69,1.83,ball,4-Seam Fastball,96.4,10/30/2024,775296,NYY,LAD,NYY,0
-0.88,2.36,called_strike,4-Seam Fastball,96.5,10/30/2024,775296,NYY,LAD,NYY,1
0.11,1.77,called_strike,4-Seam Fastball,93.4,10/30/2024,775296,NYY,LAD,LAD,1
-0.37,4.24,ball,4-Seam Fastball,94.2,10/30/2024,775296,NYY,LAD,LAD,0
0.87,1.54,ball,4-Seam Fastball,93.1,10/30/2024,775296,NYY,LAD,LAD,0
-0.5,2.16,called_strike,4-Seam Fastball,93.4,10/30/2024,775296,NYY,LAD,LAD,1
-1.15,1.43,ball,Slider,84.7,10/30/2024,775296,NYY,LAD,LAD,0
0.95,2.18,ball,4-Seam Fastball,93.5,10/30/2024,775296,NYY,LAD,LAD,0
-1.01,1.51,ball,Slider,85.8,10/30/2024,775296,NYY,LAD,LAD,0
1.13,3.82,ball,4-Seam Fastball,93.4,10/30/2024,775296,NYY,LAD,LAD,0
-0.17,1.04,ball,Slider,84.8,10/30/2024,775296,NYY,LAD,LAD,0
0.21,3.88,ball,4-Seam Fastball,94.5,10/30/2024,775296,NYY,LAD,LAD,0
-0.55,2.88,called_strike,4-Seam Fastball,94,10/30/2024,775296,NYY,LAD,LAD,1
-0.39,3.61,called_strike,4-Seam Fastball,94.6,10/30/2024,775296,NYY,LAD,LAD,1
-0.3,4.09,ball,Slider,85.8,10/30/2024,775296,NYY,LAD,LAD,0
-1.01,3.31,ball,4-Seam Fastball,94.1,10/30/2024,775296,NYY,LAD,LAD,0
-0.84,1.97,called_strike,Slider,86.2,10/30/2024,775296,NYY,LAD,LAD,1
0.08,4.45,ball,Cutter,92.7,10/30/2024,775296,NYY,LAD,NYY,0
-0.37,3.7,ball,4-Seam Fastball,98.9,10/30/2024,775296,NYY,LAD,NYY,0
0.9,1.57,ball,Knuckle Curve,86.4,10/30/2024,775296,NYY,LAD,NYY,0
1.03,1.25,ball,Slider,89.9,10/30/2024,775296,NYY,LAD,NYY,0
-1.5,2.22,ball,Changeup,91.6,10/30/2024,775296,NYY,LAD,NYY,0
0.88,1.22,ball,Cutter,94.2,10/30/2024,775296,NYY,LAD,NYY,0
0.43,0.88,ball,Changeup,93.1,10/30/2024,775296,NYY,LAD,NYY,0
-0.16,1.7,called_strike,Changeup,92.9,10/30/2024,775296,NYY,LAD,NYY,1
0.81,2.53,ball,4-Seam Fastball,98.8,10/30/2024,775296,NYY,LAD,NYY,0
0.13,3.62,ball,Slider,88.6,10/30/2024,775296,NYY,LAD,NYY,0
0.65,1.55,called_strike,Cutter,93.6,10/30/2024,775296,NYY,LAD,NYY,1
0.16,2.81,called_strike,Changeup,89.9,10/30/2024,775296,NYY,LAD,NYY,1
1.15,0.33,ball,Slider,89.5,10/30/2024,775296,NYY,LAD,NYY,0
0.39,3.17,called_strike,4-Seam Fastball,98.9,10/30/2024,775296,NYY,LAD,LAD,1
0.78,1.95,ball,4-Seam Fastball,100.4,10/30/2024,775296,NYY,LAD,LAD,0
0.85,1.26,ball,Cutter,92.3,10/30/2024,775296,NYY,LAD,LAD,0
0.48,2.62,called_strike,4-Seam Fastball,98.4,10/30/2024,775296,NYY,LAD,LAD,1
-1.7,3.69,ball,4-Seam Fastball,96.4,10/30/2024,775296,NYY,LAD,LAD,0
-0.46,1.46,called_strike,4-Seam Fastball,98,10/30/2024,775296,NYY,LAD,LAD,1
0.17,0.77,ball,Cutter,91.1,10/30/2024,775296,NYY,LAD,LAD,0
1.14,3.23,ball,4-Seam Fastball,97.8,10/30/2024,775296,NYY,LAD,LAD,0
-0.09,0.92,ball,4-Seam Fastball,98,10/30/2024,775296,NYY,LAD,LAD,0
0.21,1.56,called_strike,4-Seam Fastball,96.8,10/30/2024,775296,NYY,LAD,NYY,1
-0.6,3.33,called_strike,Knuckle Curve,84,10/30/2024,775296,NYY,LAD,NYY,1
-0.82,4.15,ball,Slider,88.8,10/30/2024,775296,NYY,LAD,NYY,0
1.35,2.04,ball,Cutter,91,10/30/2024,775296,NYY,LAD,NYY,0
0.88,1.72,ball,Slider,89.7,10/30/2024,775296,NYY,LAD,NYY,0
0.74,2.35,called_strike,4-Seam Fastball,96.5,10/30/2024,775296,NYY,LAD,NYY,1
-1.4,2.36,ball,Sinker,96.1,10/30/2024,775296,NYY,LAD,NYY,0
0.64,1.62,called_strike,Slider,86.2,10/30/2024,775296,NYY,LAD,LAD,1
-0.96,2.5,ball,4-Seam Fastball,94.7,10/30/2024,775296,NYY,LAD,LAD,0
-1.34,4,ball,4-Seam Fastball,94.5,10/30/2024,775296,NYY,LAD,LAD,0
0.72,0.06,ball,Slider,86.3,10/30/2024,775296,NYY,LAD,LAD,0
0.14,1.23,ball,4-Seam Fastball,95.8,10/30/2024,775296,NYY,LAD,LAD,0
-0.68,3.76,ball,4-Seam Fastball,95.4,10/30/2024,775296,NYY,LAD,NYY,0
-0.53,3.19,called_strike,4-Seam Fastball,96,10/30/2024,775296,NYY,LAD,NYY,1
-0.94,3.33,ball,4-Seam Fastball,95.4,10/30/2024,775296,NYY,LAD,NYY,0
0.54,1.13,ball,Changeup,90.1,10/30/2024,775296,NYY,LAD,NYY,0
-1.26,2.87,ball,Changeup,87.9,10/30/2024,775296,NYY,LAD,NYY,0
-0.49,3.07,called_strike,4-Seam Fastball,95.2,10/30/2024,775296,NYY,LAD,NYY,1
-0.66,2.4,called_strike,Knuckle Curve,76.7,10/30/2024,775296,NYY,LAD,NYY,1
-0.3,1.42,ball,Slider,86.9,10/30/2024,775296,NYY,LAD,NYY,0
-0.44,1.68,called_strike,Changeup,89,10/30/2024,775296,NYY,LAD,NYY,1
-0.07,1.66,called_strike,4-Seam Fastball,95,10/30/2024,775296,NYY,LAD,NYY,1
-0.09,1.78,called_strike,Slider,85.4,10/30/2024,775296,NYY,LAD,LAD,1
-0.78,1.57,ball,Slider,85.7,10/30/2024,775296,NYY,LAD,LAD,0
0.92,2.28,ball,Sinker,94.8,10/30/2024,775296,NYY,LAD,LAD,0
1.3,2.91,ball,Slider,85.7,10/30/2024,775296,NYY,LAD,LAD,0
0.56,3.68,called_strike,Slider,85.9,10/30/2024,775296,NYY,LAD,LAD,1
-0.6,1.27,ball,Slider,85.9,10/30/2024,775296,NYY,LAD,LAD,0
-1.07,1.26,ball,4-Seam Fastball,96.6,10/30/2024,775296,NYY,LAD,LAD,0
-2.53,-1.26,ball,Slider,86.7,10/30/2024,775296,NYY,LAD,LAD,0
0.25,2.91,called_strike,Slider,85.8,10/30/2024,775296,NYY,LAD,LAD,1
0.48,1.74,called_strike,Slider,85.1,10/30/2024,775296,NYY,LAD,LAD,1
-0.76,1.69,called_strike,4-Seam Fastball,93.6,10/30/2024,775296,NYY,LAD,LAD,1
-1.54,2.84,ball,Slider,84.3,10/30/2024,775296,NYY,LAD,LAD,0
0.1,1.33,ball,4-Seam Fastball,92.8,10/30/2024,775296,NYY,LAD,LAD,0
-0.32,1.34,ball,Knuckle Curve,78.5,10/30/2024,775296,NYY,LAD,LAD,0
0.31,2.11,called_strike,4-Seam Fastball,93.2,10/30/2024,775296,NYY,LAD,LAD,1
0.11,1.98,called_strike,Sinker,96,10/30/2024,775296,NYY,LAD,NYY,1
0.45,1.33,ball,Slider,87.3,10/30/2024,775296,NYY,LAD,NYY,0
-0.24,1.72,called_strike,4-Seam Fastball,96.4,10/30/2024,775296,NYY,LAD,NYY,1
-1.9,1.98,ball,Changeup,87.6,10/30/2024,775296,NYY,LAD,NYY,0
0.16,2.51,called_strike,Knuckle Curve,76.8,10/30/2024,775296,NYY,LAD,NYY,1
-0.34,1.79,called_strike,Knuckle Curve,81.4,10/30/2024,775296,NYY,LAD,NYY,1
0.87,2.25,ball,Slider,87.4,10/30/2024,775296,NYY,LAD,NYY,0
-0.08,3.44,called_strike,4-Seam Fastball,96.2,10/30/2024,775296,NYY,LAD,NYY,1
0.35,2.13,called_strike,4-Seam Fastball,94.8,10/30/2024,775296,NYY,LAD,LAD,1
0.28,1.15,ball,Slider,86.4,10/30/2024,775296,NYY,LAD,LAD,0
-1.78,2.86,ball,4-Seam Fastball,92.8,10/30/2024,775296,NYY,LAD,LAD,0
-0.41,0.9,ball,4-Seam Fastball,93.9,10/30/2024,775296,NYY,LAD,LAD,0
-0.82,2.05,called_strike,4-Seam Fastball,93.3,10/30/2024,775296,NYY,LAD,LAD,1
0.37,1.71,called_strike,4-Seam Fastball,95.2,10/30/2024,775296,NYY,LAD,LAD,1
1.06,0.01,ball,Knuckle Curve,79.7,10/30/2024,775296,NYY,LAD,LAD,0
-0.21,0.94,ball,Knuckle Curve,78.5,10/30/2024,775296,NYY,LAD,LAD,0
-0.06,0.88,ball,Slider,85.6,10/30/2024,775296,NYY,LAD,LAD,0
0.15,2.45,called_strike,4-Seam Fastball,93.3,10/30/2024,775296,NYY,LAD,LAD,1
0.84,0.64,ball,Knuckle Curve,77.5,10/30/2024,775296,NYY,LAD,LAD,0
-1.35,3.07,ball,4-Seam Fastball,93.5,10/30/2024,775296,NYY,LAD,LAD,0
-0.52,1.28,ball,Slider,85.2,10/30/2024,775296,NYY,LAD,LAD,0
-0.48,2.82,called_strike,4-Seam Fastball,92.5,10/30/2024,775296,NYY,LAD,LAD,1
-1.56,2.76,ball,4-Seam Fastball,93.5,10/30/2024,775296,NYY,LAD,LAD,0
-1.25,2.15,ball,Knuckle Curve,77.6,10/30/2024,775296,NYY,LAD,LAD,0
1.05,0.23,ball,Knuckle Curve,78.2,10/30/2024,775296,NYY,LAD,LAD,0
0.59,0.72,ball,Slider,86.8,10/30/2024,775296,NYY,LAD,LAD,0
-0.06,2.24,called_strike,4-Seam Fastball,93.9,10/30/2024,775296,NYY,LAD,LAD,1
-0.56,1.77,called_strike,Changeup,89.3,10/30/2024,775296,NYY,LAD,NYY,1
0.86,2.16,ball,4-Seam Fastball,96.5,10/30/2024,775296,NYY,LAD,NYY,0
0.53,3.16,called_strike,Knuckle Curve,81.4,10/30/2024,775296,NYY,LAD,NYY,1
1.24,2.24,ball,Sinker,95.4,10/29/2024,775297,NYY,LAD,NYY,0
0.63,1.71,ball,4-Seam Fastball,92.7,10/29/2024,775297,NYY,LAD,NYY,0
0.57,3.21,called_strike,4-Seam Fastball,91,10/29/2024,775297,NYY,LAD,NYY,1
-1.4,0.85,ball,Sinker,92.3,10/29/2024,775297,NYY,LAD,NYY,0
1.58,1.79,ball,Sinker,94.5,10/29/2024,775297,NYY,LAD,NYY,0
1.06,1.66,ball,Sinker,95.2,10/29/2024,775297,NYY,LAD,NYY,0
-1.64,0.46,ball,4-Seam Fastball,89.6,10/29/2024,775297,NYY,LAD,NYY,0
0.39,1.72,called_strike,Sinker,92.9,10/29/2024,775297,NYY,LAD,NYY,1
1.23,2.99,ball,4-Seam Fastball,93.7,10/29/2024,775297,NYY,LAD,LAD,0
-1.1,3.01,ball,Slider,85.6,10/29/2024,775297,NYY,LAD,LAD,0
-0.93,2.4,called_strike,4-Seam Fastball,93.8,10/29/2024,775297,NYY,LAD,LAD,1
1.39,3.68,ball,4-Seam Fastball,93.2,10/29/2024,775297,NYY,LAD,LAD,0
-0.07,4.42,ball,4-Seam Fastball,94.1,10/29/2024,775297,NYY,LAD,LAD,0
-2.47,2.52,ball,Changeup,85.9,10/29/2024,775297,NYY,LAD,LAD,0
-0.61,2.49,called_strike,4-Seam Fastball,93.4,10/29/2024,775297,NYY,LAD,LAD,1
0.9,2.05,ball,Slider,86.1,10/29/2024,775297,NYY,LAD,LAD,0
0.85,0.39,ball,Screwball,79.1,10/29/2024,775297,NYY,LAD,LAD,0
-1.07,4,ball,Changeup,83.1,10/29/2024,775297,NYY,LAD,LAD,0
-1.22,1.83,ball,4-Seam Fastball,94.7,10/29/2024,775297,NYY,LAD,LAD,0
0.58,1.46,ball,Slider,87.1,10/29/2024,775297,NYY,LAD,LAD,0
2.15,2.12,ball,Slider,84.9,10/29/2024,775297,NYY,LAD,LAD,0
-1.38,3.25,ball,Screwball,78.4,10/29/2024,775297,NYY,LAD,LAD,0
-0.5,1.85,called_strike,4-Seam Fastball,95.3,10/29/2024,775297,NYY,LAD,LAD,1
-0.26,1.12,ball,Screwball,80.4,10/29/2024,775297,NYY,LAD,LAD,0
-0.67,1.95,called_strike,4-Seam Fastball,94.4,10/29/2024,775297,NYY,LAD,LAD,1
-1.44,2.38,ball,Changeup,84.4,10/29/2024,775297,NYY,LAD,LAD,0
-1.64,1.73,ball,Changeup,86.5,10/29/2024,775297,NYY,LAD,LAD,0
0.2,1.25,ball,4-Seam Fastball,95.3,10/29/2024,775297,NYY,LAD,LAD,0
0.72,0.08,ball,Slider,88,10/29/2024,775297,NYY,LAD,LAD,0
-1.4,1.13,ball,Changeup,88.9,10/29/2024,775297,NYY,LAD,NYY,0
-0.93,3.06,called_strike,4-Seam Fastball,95.6,10/29/2024,775297,NYY,LAD,NYY,1
0.46,2.62,called_strike,4-Seam Fastball,94.3,10/29/2024,775297,NYY,LAD,NYY,1
-0.77,3.3,ball,4-Seam Fastball,95.2,10/29/2024,775297,NYY,LAD,NYY,0
-1.63,0.81,ball,Changeup,90.2,10/29/2024,775297,NYY,LAD,NYY,0
0.69,1.52,called_strike,Cutter,92.7,10/29/2024,775297,NYY,LAD,NYY,1
-0.94,1.44,ball,Changeup,88.7,10/29/2024,775297,NYY,LAD,NYY,0
-0.29,-0.52,ball,Changeup,89.3,10/29/2024,775297,NYY,LAD,NYY,0
-0.53,2.58,called_strike,4-Seam Fastball,95.6,10/29/2024,775297,NYY,LAD,NYY,1
1.21,2.23,ball,Slider,86.4,10/29/2024,775297,NYY,LAD,LAD,0
0.68,1.79,ball,4-Seam Fastball,93.8,10/29/2024,775297,NYY,LAD,LAD,0
0.54,1,ball,Slider,86.1,10/29/2024,775297,NYY,LAD,LAD,0
1.25,2.63,ball,4-Seam Fastball,94.3,10/29/2024,775297,NYY,LAD,LAD,0
0.56,2.04,called_strike,4-Seam Fastball,93.8,10/29/2024,775297,NYY,LAD,LAD,1
1.08,0.91,ball,Curveball,80.6,10/29/2024,775297,NYY,LAD,LAD,0
0.67,1.68,ball,Curveball,80.2,10/29/2024,775297,NYY,LAD,LAD,0
0.86,2.65,called_strike,4-Seam Fastball,92.9,10/29/2024,775297,NYY,LAD,LAD,1
1.59,2.96,ball,Cutter,93.8,10/29/2024,775297,NYY,LAD,NYY,0
1.3,3.16,ball,4-Seam Fastball,96,10/29/2024,775297,NYY,LAD,NYY,0
-2.41,4.59,ball,Split-Finger,84.2,10/29/2024,775297,NYY,LAD,NYY,0
-2.72,3.86,ball,Split-Finger,85.6,10/29/2024,775297,NYY,LAD,NYY,0
-0.08,2.18,called_strike,Split-Finger,86.8,10/29/2024,775297,NYY,LAD,NYY,1
-1.36,3.19,ball,Cutter,89.9,10/29/2024,775297,NYY,LAD,NYY,0
-0.75,4.45,ball,Curveball,73.9,10/29/2024,775297,NYY,LAD,NYY,0
0.15,0.87,ball,Split-Finger,86,10/29/2024,775297,NYY,LAD,NYY,0
0.66,1.33,ball,Split-Finger,88,10/29/2024,775297,NYY,LAD,NYY,0
-0.83,2.43,called_strike,Sinker,92.7,10/29/2024,775297,NYY,LAD,NYY,1
1.3,1.34,ball,Split-Finger,86.2,10/29/2024,775297,NYY,LAD,NYY,0
1.04,2.09,ball,Split-Finger,86.2,10/29/2024,775297,NYY,LAD,NYY,0
-0.5,2.99,called_strike,Curveball,72.7,10/29/2024,775297,NYY,LAD,NYY,1
-0.97,3.72,ball,Curveball,73.5,10/29/2024,775297,NYY,LAD,NYY,0
0.76,1.64,ball,Slider,85.4,10/29/2024,775297,NYY,LAD,LAD,0
0.43,1.56,called_strike,Slider,86.5,10/29/2024,775297,NYY,LAD,LAD,1
-0.73,1.71,called_strike,Changeup,84.5,10/29/2024,775297,NYY,LAD,LAD,1
0.65,1.87,called_strike,4-Seam Fastball,94.3,10/29/2024,775297,NYY,LAD,LAD,1
-1.22,3.04,ball,4-Seam Fastball,94.2,10/29/2024,775297,NYY,LAD,LAD,0
0.3,2.44,called_strike,Changeup,85.6,10/29/2024,775297,NYY,LAD,LAD,1
-1.79,2.5,ball,4-Seam Fastball,93.5,10/29/2024,775297,NYY,LAD,LAD,0
-0.13,1.83,called_strike,Sweeper,84.1,10/29/2024,775297,NYY,LAD,NYY,1
-0.91,1.62,ball,Sinker,95.9,10/29/2024,775297,NYY,LAD,NYY,0
0.74,1.25,ball,4-Seam Fastball,96.8,10/29/2024,775297,NYY,LAD,NYY,0
1.34,0.4,ball,Slider,87.3,10/29/2024,775297,NYY,LAD,NYY,0
-0.26,2.47,called_strike,Sweeper,84.2,10/29/2024,775297,NYY,LAD,NYY,1
-1.71,2.62,ball,Sinker,97.3,10/29/2024,775297,NYY,LAD,NYY,0
0.66,2.74,called_strike,Sweeper,84,10/29/2024,775297,NYY,LAD,NYY,1
0.26,4.36,ball,4-Seam Fastball,94.2,10/29/2024,775297,NYY,LAD,LAD,0
0.21,3.25,called_strike,Curveball,80.9,10/29/2024,775297,NYY,LAD,LAD,1
-0.36,3.76,ball,4-Seam Fastball,93.8,10/29/2024,775297,NYY,LAD,LAD,0
0.63,2.17,called_strike,Changeup,85.1,10/29/2024,775297,NYY,LAD,LAD,1
-0.31,3.59,ball,4-Seam Fastball,93.6,10/29/2024,775297,NYY,LAD,LAD,0
0.78,3.03,called_strike,Slider,86.1,10/29/2024,775297,NYY,LAD,LAD,1
-0.05,4.28,ball,4-Seam Fastball,94.4,10/29/2024,775297,NYY,LAD,LAD,0
-0.11,4.19,ball,Curveball,80.8,10/29/2024,775297,NYY,LAD,LAD,0
-1.05,2.38,ball,4-Seam Fastball,94.7,10/29/2024,775297,NYY,LAD,LAD,0
-0.74,1.52,ball,Changeup,85.9,10/29/2024,775297,NYY,LAD,LAD,0
0.26,1.74,called_strike,Curveball,80.8,10/29/2024,775297,NYY,LAD,LAD,1
1.17,2.74,ball,Sinker,89.8,10/29/2024,775297,NYY,LAD,NYY,0
1.4,3.77,ball,4-Seam Fastball,89.8,10/29/2024,775297,NYY,LAD,NYY,0
0.99,1.37,ball,4-Seam Fastball,97.1,10/29/2024,775297,NYY,LAD,NYY,0
-1.74,3.3,ball,4-Seam Fastball,96.8,10/29/2024,775297,NYY,LAD,NYY,0
-0.4,1.76,called_strike,Changeup,93,10/29/2024,775297,NYY,LAD,NYY,1
-0.14,1.26,ball,Changeup,92.3,10/29/2024,775297,NYY,LAD,NYY,0
-1.84,4.14,ball,Changeup,91,10/29/2024,775297,NYY,LAD,NYY,0
0.39,1.93,called_strike,4-Seam Fastball,96.5,10/29/2024,775297,NYY,LAD,NYY,1
-0.28,2.76,called_strike,4-Seam Fastball,96,10/29/2024,775297,NYY,LAD,NYY,1
